Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,Command
1675340420,0,241799,3.00,2.00,0.00,0.00,5.00,0,nginx
1675340421,0,241792,1.00,0.00,0.00,0.00,1.00,4,nginx
1675340421,0,241798,2.00,1.00,0.00,0.00,3.00,2,nginx
1675340421,0,241799,8.00,2.00,0.00,0.00,10.00,0,nginx
1675340422,0,241795,1.00,0.00,0.00,0.00,1.00,3,nginx
1675340422,0,241798,6.00,4.00,0.00,0.00,10.00,2,nginx
1675340422,0,241799,1.00,0.00,0.00,0.00,1.00,0,nginx
1675340423,0,241795,11.00,3.00,0.00,0.00,14.00,3,nginx
1675340423,0,241796,1.00,0.00,0.00,0.00,1.00,7,nginx
1675340423,0,241797,3.00,2.00,0.00,0.00,5.00,1,nginx
1675340423,0,241798,2.00,0.00,0.00,0.00,2.00,2,nginx
1675340424,0,241795,1.00,1.00,0.00,0.00,2.00,3,nginx
1675340424,0,241796,5.00,2.00,0.00,0.00,7.00,7,nginx
1675340424,0,241797,8.00,4.00,0.00,0.00,12.00,1,nginx
1675340425,0,241794,3.00,1.00,0.00,0.00,4.00,1,nginx
1675340425,0,241796,5.00,2.00,0.00,0.00,7.00,7,nginx
1675340426,0,241793,2.00,2.00,0.00,0.00,4.00,5,nginx
1675340426,0,241794,11.00,2.00,0.00,0.00,13.00,1,nginx
1675340427,0,241792,4.00,0.00,0.00,0.00,4.00,5,nginx
1675340427,0,241793,7.00,3.00,0.00,0.00,10.00,4,nginx
1675340427,0,241796,0.00,1.00,0.00,0.00,1.00,7,nginx
1675340427,0,241799,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340428,0,241792,7.00,5.00,0.00,1.00,12.00,7,nginx
1675340428,0,241793,2.00,1.00,0.00,0.00,3.00,1,nginx
1675340428,0,241799,3.00,1.00,0.00,0.00,4.00,1,nginx
1675340429,0,241798,2.00,0.00,0.00,0.00,2.00,2,nginx
1675340429,0,241799,8.00,2.00,0.00,0.00,10.00,5,nginx
1675340430,0,241795,3.00,2.00,0.00,0.00,5.00,3,nginx
1675340430,0,241798,8.00,5.00,0.00,0.00,13.00,2,nginx
1675340430,0,241799,0.00,1.00,0.00,0.00,1.00,5,nginx
1675340431,0,241795,7.00,3.00,0.00,0.00,10.00,3,nginx
1675340431,0,241797,1.00,0.00,0.00,0.00,1.00,6,nginx
1675340431,0,241798,1.00,1.00,0.00,0.00,2.00,2,nginx
1675340432,0,241795,1.98,0.00,0.00,0.00,1.98,3,nginx
1675340432,0,241796,2.97,0.00,0.00,0.00,2.97,7,nginx
1675340432,0,241797,8.91,4.95,0.00,0.00,13.86,5,nginx
1675340432,0,241799,0.99,0.00,0.00,0.00,0.99,5,nginx
1675340433,0,241794,3.00,1.00,0.00,0.00,4.00,2,nginx
1675340433,0,241796,8.00,4.00,0.00,0.00,12.00,7,nginx
1675340433,0,241797,1.00,1.00,0.00,0.00,2.00,5,nginx
1675340434,0,241794,6.00,3.00,0.00,0.00,9.00,2,nginx
1675340434,0,241796,0.00,1.00,0.00,0.00,1.00,7,nginx
1675340435,0,241792,3.00,1.00,0.00,0.00,4.00,7,nginx
1675340435,0,241793,7.00,4.00,0.00,0.00,11.00,1,nginx
1675340435,0,241794,4.00,0.00,0.00,0.00,4.00,6,nginx
1675340436,0,241792,5.00,5.00,0.00,0.00,10.00,7,nginx
1675340436,0,241793,3.00,2.00,0.00,0.00,5.00,1,nginx
1675340436,0,241799,3.00,1.00,0.00,0.00,4.00,5,nginx
1675340437,0,241792,1.00,2.00,0.00,0.00,3.00,7,nginx
1675340437,0,241798,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340437,0,241799,6.00,4.00,0.00,0.00,10.00,5,nginx
1675340438,0,241798,5.00,1.00,0.00,0.00,6.00,1,nginx
1675340438,0,241799,1.00,1.00,0.00,0.00,2.00,5,nginx
1675340439,0,241795,9.00,3.00,0.00,0.00,12.00,2,nginx
1675340439,0,241797,5.00,0.00,0.00,0.00,5.00,1,nginx
1675340439,0,241798,6.00,3.00,0.00,0.00,9.00,5,nginx
1675340440,0,241794,1.00,0.00,0.00,0.00,1.00,3,nginx
1675340440,0,241795,3.00,1.00,0.00,0.00,4.00,2,nginx
1675340440,0,241796,3.00,1.00,0.00,0.00,4.00,6,nginx
1675340440,0,241797,8.00,2.00,0.00,0.00,10.00,0,nginx
1675340441,0,241796,3.00,2.00,0.00,0.00,5.00,6,nginx
1675340441,0,241797,0.00,1.00,0.00,0.00,1.00,0,nginx
1675340442,0,241793,1.00,1.00,0.00,0.00,2.00,4,nginx
1675340442,0,241794,4.00,2.00,0.00,0.00,6.00,3,nginx
1675340442,0,241796,4.00,4.00,0.00,0.00,8.00,7,nginx
1675340443,0,241792,1.00,0.00,0.00,0.00,1.00,7,nginx
1675340443,0,241793,6.00,2.00,0.00,0.00,8.00,4,nginx
1675340443,0,241794,5.00,4.00,0.00,0.00,9.00,3,nginx
1675340443,0,241797,1.00,0.00,0.00,0.00,1.00,0,nginx
1675340444,0,241792,8.00,3.00,0.00,0.00,11.00,7,nginx
1675340444,0,241793,6.00,1.00,0.00,0.00,7.00,4,nginx
1675340444,0,241799,1.00,1.00,0.00,0.00,2.00,3,nginx
1675340445,0,241792,3.00,1.00,0.00,0.00,4.00,7,nginx
1675340445,0,241794,0.00,1.00,0.00,0.00,1.00,1,nginx
1675340445,0,241799,4.00,0.00,0.00,0.00,4.00,3,nginx
1675340446,0,241792,0.00,1.00,0.00,0.00,1.00,7,nginx
1675340446,0,241795,2.00,0.00,0.00,0.00,2.00,2,nginx
1675340446,0,241798,7.00,3.00,0.00,0.00,10.00,4,nginx
1675340446,0,241799,6.00,5.00,0.00,0.00,11.00,3,nginx
1675340447,0,241795,7.00,3.00,0.00,0.00,10.00,1,nginx
1675340447,0,241798,3.00,3.00,0.00,0.00,6.00,4,nginx
1675340448,0,241795,3.00,2.00,0.00,0.00,5.00,1,nginx
1675340448,0,241797,6.00,1.00,0.00,0.00,7.00,0,nginx
1675340448,0,241798,0.00,1.00,0.00,0.00,1.00,4,nginx
1675340448,0,241799,1.00,0.00,0.00,0.00,1.00,3,nginx
1675340449,0,241796,3.00,1.00,0.00,0.00,4.00,5,nginx
1675340449,0,241797,7.00,2.00,0.00,0.00,9.00,6,nginx
1675340449,0,241798,1.00,0.00,0.00,0.00,1.00,4,nginx
1675340450,0,241794,5.00,1.00,0.00,0.00,6.00,0,nginx
1675340450,0,241796,7.00,4.00,0.00,0.00,11.00,5,nginx
1675340451,0,241792,1.00,0.00,0.00,0.00,1.00,7,nginx
1675340451,0,241793,5.00,0.00,0.00,0.00,5.00,1,nginx
1675340451,0,241794,7.00,2.00,0.00,0.00,9.00,0,nginx
1675340452,0,241792,2.00,1.00,0.00,0.00,3.00,7,nginx
1675340452,0,241793,7.00,3.00,0.00,0.00,10.00,1,nginx
1675340452,0,241794,1.00,1.00,0.00,0.00,2.00,0,nginx
1675340452,0,241796,0.00,1.00,0.00,0.00,1.00,5,nginx
1675340453,0,241792,8.00,3.00,0.00,0.00,11.00,3,nginx
1675340453,0,241793,1.00,1.00,0.00,0.00,2.00,1,nginx
1675340453,0,241799,3.00,0.00,0.00,0.00,3.00,5,nginx
1675340454,0,241792,1.00,0.00,0.00,0.00,1.00,3,nginx
1675340454,0,241798,4.00,2.00,0.00,0.00,6.00,6,nginx
1675340454,0,241799,6.00,7.00,0.00,0.00,13.00,4,nginx
1675340455,0,241795,6.00,1.00,0.00,0.00,7.00,5,nginx
1675340455,0,241798,6.00,4.00,0.00,0.00,10.00,7,nginx
1675340456,0,241792,1.00,0.00,0.00,0.00,1.00,3,nginx
1675340456,0,241795,6.00,3.00,0.00,0.00,9.00,4,nginx
1675340456,0,241797,4.00,0.00,0.00,0.00,4.00,7,nginx
1675340457,0,241796,2.00,0.00,0.00,0.00,2.00,5,nginx
1675340457,0,241797,9.00,2.00,0.00,0.00,11.00,7,nginx
1675340458,0,241794,3.00,0.00,0.00,0.00,3.00,0,nginx
1675340458,0,241796,6.00,4.00,0.00,0.00,10.00,5,nginx
1675340458,0,241797,0.00,1.00,0.00,0.00,1.00,7,nginx
1675340459,0,241793,2.00,0.00,0.00,0.00,2.00,0,nginx
1675340459,0,241794,10.00,3.00,0.00,1.00,13.00,5,nginx
1675340459,0,241796,2.00,2.00,0.00,0.00,4.00,3,nginx
1675340459,0,241797,0.00,1.00,0.00,0.00,1.00,7,nginx
1675340460,0,241792,1.00,1.00,0.00,0.00,2.00,3,nginx
1675340460,0,241793,8.00,2.00,0.00,0.00,10.00,0,nginx
1675340461,0,241792,7.00,2.00,0.00,0.00,9.00,3,nginx
1675340461,0,241793,3.00,2.00,0.00,0.00,5.00,0,nginx
1675340461,0,241799,1.00,0.00,0.00,0.00,1.00,4,nginx
1675340462,0,241792,3.00,1.00,0.00,0.00,4.00,3,nginx
1675340462,0,241798,1.00,1.00,0.00,0.00,2.00,7,nginx
1675340462,0,241799,7.00,2.00,0.00,0.00,9.00,4,nginx
1675340463,0,241798,6.00,4.00,0.00,0.00,10.00,7,nginx
1675340463,0,241799,3.00,3.00,0.00,0.00,6.00,4,nginx
1675340464,0,241792,0.00,1.00,0.00,0.00,1.00,3,nginx
1675340464,0,241795,6.00,3.00,0.00,0.00,9.00,4,nginx
1675340464,0,241797,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340464,0,241798,3.00,1.00,0.00,0.00,4.00,7,nginx
1675340464,0,241799,0.00,1.00,0.00,0.00,1.00,4,nginx
1675340465,0,241795,5.00,2.00,0.00,0.00,7.00,4,nginx
1675340465,0,241796,1.00,0.00,0.00,0.00,1.00,5,nginx
1675340465,0,241797,7.00,2.00,0.00,0.00,9.00,1,nginx
1675340465,0,241799,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340466,0,241794,1.00,0.00,0.00,0.00,1.00,6,nginx
1675340466,0,241796,4.00,3.00,0.00,0.00,7.00,5,nginx
1675340466,0,241797,2.00,4.00,0.00,0.00,6.00,6,nginx
1675340467,0,241794,4.00,1.00,0.00,0.00,5.00,6,nginx
1675340467,0,241796,7.00,1.00,0.00,0.00,8.00,5,nginx
1675340468,0,241792,1.00,0.00,0.00,0.00,1.00,3,nginx
1675340468,0,241793,8.00,2.00,0.00,0.00,10.00,0,nginx
1675340468,0,241794,7.00,3.00,0.00,0.00,10.00,6,nginx
1675340468,0,241797,0.00,1.00,0.00,0.00,1.00,3,nginx
1675340469,0,241792,8.00,3.00,0.00,0.00,11.00,2,nginx
1675340469,0,241793,5.00,1.00,0.00,0.00,6.00,0,nginx
1675340469,0,241799,0.00,2.00,0.00,0.00,2.00,1,nginx
1675340470,0,241792,3.00,1.00,0.00,0.00,4.00,2,nginx
1675340470,0,241799,2.00,0.00,0.00,0.00,2.00,1,nginx
1675340471,0,241793,0.00,1.00,0.00,0.00,1.00,0,nginx
1675340471,0,241798,5.00,2.00,0.00,0.00,7.00,7,nginx
1675340471,0,241799,9.00,4.00,0.00,0.00,13.00,1,nginx
1675340472,0,241792,0.00,1.00,0.00,0.00,1.00,2,nginx
1675340472,0,241795,3.00,0.00,0.00,0.00,3.00,4,nginx
1675340472,0,241797,1.00,0.00,0.00,0.00,1.00,3,nginx
1675340472,0,241798,8.00,2.00,0.00,0.00,10.00,7,nginx
1675340473,0,241795,9.00,3.00,0.00,0.00,12.00,4,nginx
1675340473,0,241797,5.00,0.00,0.00,0.00,5.00,3,nginx
1675340474,0,241794,1.00,1.00,0.00,0.00,2.00,6,nginx
1675340474,0,241795,1.00,0.00,0.00,0.00,1.00,4,nginx
1675340474,0,241796,3.00,0.00,0.00,0.00,3.00,5,nginx
1675340474,0,241797,7.00,2.00,0.00,0.00,9.00,3,nginx
1675340475,0,241794,4.00,1.00,0.00,0.00,5.00,6,nginx
1675340475,0,241796,7.00,5.00,0.00,0.00,12.00,7,nginx
1675340475,0,241797,0.00,1.00,0.00,0.00,1.00,3,nginx
1675340476,0,241793,1.00,0.00,0.00,0.00,1.00,0,nginx
1675340476,0,241794,5.00,4.00,0.00,0.00,9.00,6,nginx
1675340476,0,241796,0.00,3.00,0.00,0.00,3.00,7,nginx
1675340476,0,241798,1.00,0.00,0.00,0.00,1.00,7,nginx
1675340477,0,241792,3.00,0.00,0.00,0.00,3.00,2,nginx
1675340477,0,241793,9.00,4.00,0.00,0.00,13.00,0,nginx
1675340477,0,241794,1.00,1.00,0.00,0.00,2.00,6,nginx
1675340478,0,241792,8.00,4.00,0.00,0.00,12.00,1,nginx
1675340478,0,241793,1.00,1.00,0.00,0.00,2.00,0,nginx
1675340478,0,241799,4.00,1.00,0.00,0.00,5.00,6,nginx
1675340479,0,241792,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340479,0,241794,1.00,0.00,0.00,0.00,1.00,6,nginx
1675340479,0,241795,0.00,1.00,0.00,0.00,1.00,4,nginx
1675340479,0,241798,2.00,2.00,0.00,0.00,4.00,7,nginx
1675340479,0,241799,4.00,6.00,0.00,0.00,10.00,1,nginx
1675340480,0,241795,4.00,2.00,0.00,0.00,6.00,4,nginx
1675340480,0,241798,9.00,4.00,0.00,0.00,13.00,7,nginx
1675340480,0,241799,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340481,0,241795,6.00,3.00,0.00,0.00,9.00,4,nginx
1675340481,0,241797,3.00,1.00,0.00,0.00,4.00,3,nginx
1675340482,0,241795,1.00,0.00,0.00,0.00,1.00,6,nginx
1675340482,0,241796,1.00,0.00,0.00,0.00,1.00,7,nginx
1675340482,0,241797,7.00,4.00,0.00,0.00,11.00,3,nginx
1675340483,0,241794,4.00,0.00,0.00,0.00,4.00,6,nginx
1675340483,0,241796,7.00,6.00,0.00,0.00,13.00,5,nginx
1675340483,0,241797,1.00,1.00,0.00,0.00,2.00,2,nginx
1675340484,0,241793,1.00,0.00,0.00,0.00,1.00,0,nginx
1675340484,0,241794,8.00,3.00,0.00,0.00,11.00,6,nginx
1675340484,0,241796,1.00,0.00,0.00,0.00,1.00,5,nginx
1675340485,0,241793,7.00,2.00,0.00,0.00,9.00,0,nginx
1675340486,0,241792,8.00,4.00,0.00,0.00,12.00,1,nginx
1675340486,0,241793,5.00,2.00,0.00,0.00,7.00,0,nginx
1675340486,0,241798,1.00,0.00,0.00,0.00,1.00,3,nginx
1675340486,0,241799,4.00,1.00,0.00,0.00,5.00,6,nginx
1675340487,0,241792,4.00,2.00,0.00,0.00,6.00,1,nginx
1675340487,0,241798,4.00,3.00,0.00,0.00,7.00,6,nginx
1675340487,0,241799,7.00,3.00,0.00,0.00,10.00,3,nginx
1675340488,0,241798,3.00,2.00,0.00,0.00,5.00,6,nginx
1675340489,0,241795,8.00,1.00,0.00,0.00,9.00,5,nginx
1675340489,0,241797,1.00,1.00,0.00,0.00,2.00,2,nginx
1675340489,0,241798,2.00,1.00,0.00,0.00,3.00,1,nginx
1675340490,0,241795,5.00,2.00,0.00,0.00,7.00,5,nginx
1675340490,0,241796,1.00,0.00,0.00,0.00,1.00,5,nginx
1675340490,0,241797,5.00,4.00,0.00,0.00,9.00,2,nginx
1675340490,0,241799,0.00,1.00,0.00,0.00,1.00,3,nginx
1675340491,0,241794,1.00,0.00,0.00,0.00,1.00,0,nginx
1675340491,0,241796,9.00,4.00,0.00,0.00,13.00,4,nginx
1675340491,0,241797,3.00,3.00,0.00,0.00,6.00,2,nginx
1675340492,0,241793,1.00,1.00,0.00,0.00,2.00,6,nginx
1675340492,0,241794,5.00,2.00,0.00,0.00,7.00,0,nginx
1675340492,0,241796,1.00,1.00,0.00,0.00,2.00,4,nginx
1675340493,0,241792,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340493,0,241793,7.00,2.00,0.00,0.00,9.00,0,nginx
1675340493,0,241794,5.00,4.00,0.00,0.00,9.00,6,nginx
1675340494,0,241792,7.00,3.00,0.00,0.00,10.00,1,nginx
1675340494,0,241793,2.00,4.00,0.00,0.00,6.00,0,nginx
1675340494,0,241799,3.00,0.00,0.00,0.00,3.00,2,nginx
1675340495,0,241792,2.00,2.00,0.00,0.00,4.00,5,nginx
1675340495,0,241798,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340495,0,241799,5.00,6.00,0.00,0.00,11.00,2,nginx
1675340496,0,241795,1.00,0.00,0.00,0.00,1.00,6,nginx
1675340496,0,241798,6.00,2.00,0.00,0.00,8.00,1,nginx
1675340496,0,241799,1.00,1.00,0.00,0.00,2.00,2,nginx
1675340497,0,241792,1.00,1.00,0.00,0.00,2.00,5,nginx
1675340497,0,241795,9.00,1.00,0.00,0.00,10.00,6,nginx
1675340497,0,241797,1.00,0.00,0.00,0.00,1.00,2,nginx
1675340497,0,241798,4.00,3.00,0.00,0.00,7.00,1,nginx
1675340498,0,241795,4.00,2.00,0.00,0.00,6.00,6,nginx
1675340498,0,241797,7.00,3.00,0.00,0.00,10.00,1,nginx
1675340499,0,241794,3.00,0.00,0.00,0.00,3.00,6,nginx
1675340499,0,241796,6.00,3.00,0.00,0.00,9.00,5,nginx
1675340499,0,241797,3.00,2.00,0.00,0.00,5.00,1,nginx
1675340500,0,241793,1.00,0.00,0.00,0.00,1.00,0,nginx
1675340500,0,241794,3.00,2.00,0.00,0.00,5.00,7,nginx
1675340500,0,241795,0.00,1.00,0.00,0.00,1.00,3,nginx
1675340500,0,241796,3.00,4.00,0.00,0.00,7.00,5,nginx
1675340501,0,241793,4.00,1.00,0.00,0.00,5.00,0,nginx
1675340501,0,241794,5.00,3.00,0.00,0.00,8.00,7,nginx
1675340501,0,241796,0.00,1.00,0.00,0.00,1.00,5,nginx
1675340501,0,241797,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340502,0,241792,5.00,0.00,0.00,0.00,5.00,5,nginx
1675340502,0,241793,7.00,4.00,0.00,0.00,11.00,0,nginx
1675340502,0,241799,2.00,0.00,0.00,0.00,2.00,2,nginx
1675340503,0,241792,7.00,3.00,0.00,0.00,10.00,4,nginx
1675340503,0,241798,1.00,0.00,0.00,0.00,1.00,6,nginx
1675340503,0,241799,6.00,3.00,0.00,0.00,9.00,2,nginx
1675340504,0,241794,1.00,0.00,0.00,0.00,1.00,7,nginx
1675340504,0,241798,6.00,1.00,0.00,0.00,7.00,7,nginx
1675340504,0,241799,3.00,3.00,0.00,0.00,6.00,2,nginx
1675340505,0,241795,5.00,1.00,0.00,0.00,6.00,3,nginx
1675340505,0,241797,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340505,0,241798,7.00,1.00,0.00,0.00,8.00,7,nginx
1675340506,0,241795,7.00,2.00,0.00,0.00,9.00,3,nginx
1675340506,0,241797,3.00,1.00,0.00,0.00,4.00,1,nginx
1675340506,0,241798,1.00,0.00,0.00,0.00,1.00,7,nginx
1675340507,0,241796,3.00,0.00,0.00,0.00,3.00,3,nginx
1675340507,0,241797,6.00,5.00,0.00,0.00,11.00,1,nginx
1675340508,0,241796,9.00,3.00,0.00,0.00,12.00,3,nginx
1675340508,0,241798,0.00,1.00,0.00,0.00,1.00,7,nginx
1675340509,0,241792,1.00,0.00,0.00,0.00,1.00,4,nginx
1675340509,0,241793,4.00,0.00,0.00,0.00,4.00,0,nginx
1675340509,0,241794,8.00,5.00,0.00,0.00,13.00,5,nginx
1675340509,0,241795,0.00,1.00,0.00,0.00,1.00,2,nginx
1675340509,0,241796,1.00,1.00,0.00,0.00,2.00,3,nginx
1675340510,0,241792,3.00,2.00,0.00,0.00,5.00,4,nginx
1675340510,0,241793,8.00,4.00,0.00,0.00,12.00,0,nginx
1675340510,0,241794,1.00,2.00,0.00,0.00,3.00,5,nginx
1675340510,0,241797,1.00,0.00,0.00,0.00,1.00,1,nginx
1675340511,0,241792,6.00,1.00,0.00,0.00,7.00,4,nginx
1675340511,0,241793,1.00,0.00,0.00,0.00,1.00,0,nginx
1675340512,0,241792,3.00,1.00,0.00,0.00,4.00,4,nginx
1675340512,0,241794,0.00,1.00,0.00,0.00,1.00,5,nginx
1675340512,0,241798,3.00,0.00,0.00,0.00,3.00,7,nginx
1675340512,0,241799,9.00,3.00,0.00,0.00,12.00,2,nginx
1675340513,0,241795,1.00,0.00,0.00,0.00,1.00,4,nginx
1675340513,0,241798,9.00,1.00,0.00,0.00,10.00,7,nginx
1675340513,0,241799,3.00,2.00,0.00,0.00,5.00,2,nginx
