Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,Command
1675658025,0,365297,2.00,0.00,0.00,0.00,2.00,3,nginx
1675658025,0,365298,5.00,1.00,0.00,0.00,6.00,1,nginx
1675658026,0,365292,5.00,0.00,0.00,0.00,5.00,5,nginx
1675658026,0,365293,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658026,0,365294,6.00,0.00,0.00,0.00,6.00,0,nginx
1675658026,0,365295,1.00,0.00,0.00,0.00,1.00,1,nginx
1675658026,0,365296,6.00,1.00,0.00,0.00,7.00,7,nginx
1675658026,0,365297,3.00,1.00,0.00,0.00,4.00,3,nginx
1675658026,0,365298,3.00,0.00,0.00,0.00,3.00,1,nginx
1675658027,0,365291,5.00,0.00,0.00,0.00,5.00,4,nginx
1675658027,0,365292,6.00,0.00,0.00,0.00,6.00,5,nginx
1675658027,0,365293,1.00,1.00,0.00,0.00,2.00,6,nginx
1675658027,0,365294,4.00,1.00,0.00,0.00,5.00,0,nginx
1675658027,0,365295,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658027,0,365296,1.00,0.00,0.00,0.00,1.00,7,nginx
1675658027,0,365297,6.00,1.00,0.00,0.00,7.00,3,nginx
1675658027,0,365298,3.00,0.00,0.00,0.00,3.00,1,nginx
1675658028,0,365291,6.00,1.00,0.00,0.00,7.00,4,nginx
1675658028,0,365292,1.00,0.00,0.00,0.00,1.00,5,nginx
1675658028,0,365293,5.00,0.00,0.00,0.00,5.00,6,nginx
1675658028,0,365294,1.00,0.00,0.00,0.00,1.00,0,nginx
1675658028,0,365295,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658028,0,365296,5.00,1.00,0.00,0.00,6.00,7,nginx
1675658028,0,365297,2.00,0.00,0.00,0.00,2.00,4,nginx
1675658028,0,365298,6.00,0.00,0.00,0.00,6.00,2,nginx
1675658029,0,365291,1.00,0.00,0.00,0.00,1.00,4,nginx
1675658029,0,365292,4.00,2.00,0.00,0.00,6.00,5,nginx
1675658029,0,365293,6.00,1.00,0.00,0.00,7.00,6,nginx
1675658029,0,365294,5.00,1.00,0.00,0.00,6.00,0,nginx
1675658029,0,365296,6.00,1.00,0.00,0.00,7.00,7,nginx
1675658029,0,365297,3.00,1.00,0.00,0.00,4.00,4,nginx
1675658029,0,365298,4.00,1.00,0.00,0.00,5.00,2,nginx
1675658030,0,365291,4.00,1.00,0.00,0.00,5.00,4,nginx
1675658030,0,365292,6.00,0.00,0.00,0.00,6.00,5,nginx
1675658030,0,365293,1.00,0.00,0.00,0.00,1.00,6,nginx
1675658030,0,365294,5.00,0.00,0.00,0.00,5.00,0,nginx
1675658030,0,365295,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658030,0,365296,2.00,0.00,0.00,0.00,2.00,7,nginx
1675658030,0,365297,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658030,0,365298,1.00,1.00,0.00,0.00,2.00,2,nginx
1675658031,0,365291,6.00,0.00,0.00,0.00,6.00,4,nginx
1675658031,0,365292,1.00,0.00,0.00,0.00,1.00,5,nginx
1675658031,0,365293,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658031,0,365294,2.00,0.00,0.00,0.00,2.00,5,nginx
1675658031,0,365295,5.00,2.00,0.00,0.00,7.00,3,nginx
1675658031,0,365296,4.00,1.00,0.00,0.00,5.00,7,nginx
1675658031,0,365297,3.00,0.00,0.00,0.00,3.00,6,nginx
1675658031,0,365298,6.00,0.00,0.00,0.00,6.00,2,nginx
1675658032,0,365291,0.99,0.00,0.00,0.00,0.99,4,nginx
1675658032,0,365292,4.95,0.99,0.00,0.00,5.94,6,nginx
1675658032,0,365293,5.94,0.00,0.00,0.00,5.94,6,nginx
1675658032,0,365294,4.95,0.99,0.00,0.00,5.94,0,nginx
1675658032,0,365296,6.93,0.00,0.00,0.00,6.93,7,nginx
1675658032,0,365297,2.97,0.00,0.00,0.00,2.97,6,nginx
1675658032,0,365298,4.95,0.00,0.00,0.00,4.95,2,nginx
1675658033,0,365291,4.00,2.00,0.00,0.00,6.00,4,nginx
1675658033,0,365292,5.00,0.00,0.00,0.00,5.00,5,nginx
1675658033,0,365293,2.00,0.00,0.00,0.00,2.00,6,nginx
1675658033,0,365294,5.00,1.00,0.00,0.00,6.00,0,nginx
1675658033,0,365295,5.00,1.00,0.00,0.00,6.00,3,nginx
1675658033,0,365296,1.00,0.00,0.00,0.00,1.00,7,nginx
1675658033,0,365297,6.00,1.00,0.00,0.00,7.00,6,nginx
1675658033,0,365298,1.00,0.00,0.00,0.00,1.00,2,nginx
1675658034,0,365291,5.00,0.00,0.00,0.00,5.00,4,nginx
1675658034,0,365292,1.00,0.00,0.00,0.00,1.00,5,nginx
1675658034,0,365293,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658034,0,365294,1.00,0.00,0.00,0.00,1.00,1,nginx
1675658034,0,365295,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658034,0,365296,6.00,1.00,0.00,0.00,7.00,7,nginx
1675658034,0,365297,4.00,0.00,0.00,0.00,4.00,6,nginx
1675658034,0,365298,6.00,1.00,0.00,0.00,7.00,2,nginx
1675658035,0,365291,4.00,0.00,0.00,0.00,4.00,4,nginx
1675658035,0,365292,5.00,0.00,0.00,0.00,5.00,5,nginx
1675658035,0,365293,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658035,0,365294,5.00,0.00,0.00,0.00,5.00,1,nginx
1675658035,0,365296,6.00,0.00,0.00,0.00,6.00,7,nginx
1675658035,0,365297,1.00,0.00,0.00,0.00,1.00,6,nginx
1675658035,0,365298,4.00,1.00,0.00,0.00,5.00,2,nginx
1675658036,0,365291,2.00,0.00,0.00,0.00,2.00,4,nginx
1675658036,0,365292,6.00,0.00,0.00,0.00,6.00,5,nginx
1675658036,0,365293,2.00,1.00,0.00,0.00,3.00,2,nginx
1675658036,0,365294,5.00,1.00,0.00,0.00,6.00,4,nginx
1675658036,0,365295,5.00,1.00,0.00,0.00,6.00,3,nginx
1675658036,0,365296,3.00,0.00,0.00,0.00,3.00,7,nginx
1675658036,0,365297,7.00,0.00,0.00,0.00,7.00,6,nginx
1675658036,0,365298,1.00,0.00,0.00,0.00,1.00,3,nginx
1675658037,0,365291,7.00,0.00,0.00,0.00,7.00,4,nginx
1675658037,0,365292,2.00,0.00,0.00,0.00,2.00,5,nginx
1675658037,0,365293,4.00,0.00,0.00,0.00,4.00,1,nginx
1675658037,0,365294,1.00,0.00,0.00,0.00,1.00,4,nginx
1675658037,0,365295,7.00,0.00,0.00,0.00,7.00,2,nginx
1675658037,0,365296,2.00,1.00,0.00,0.00,3.00,7,nginx
1675658037,0,365297,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658037,0,365298,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658038,0,365291,4.00,1.00,0.00,0.00,5.00,4,nginx
1675658038,0,365292,4.00,1.00,0.00,0.00,5.00,5,nginx
1675658038,0,365293,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658038,0,365294,5.00,1.00,0.00,0.00,6.00,4,nginx
1675658038,0,365296,4.00,2.00,0.00,0.00,6.00,7,nginx
1675658038,0,365298,6.00,1.00,0.00,0.00,7.00,3,nginx
1675658039,0,365291,2.00,0.00,0.00,0.00,2.00,2,nginx
1675658039,0,365292,7.00,0.00,0.00,0.00,7.00,5,nginx
1675658039,0,365293,2.00,0.00,0.00,0.00,2.00,1,nginx
1675658039,0,365294,7.00,0.00,0.00,0.00,7.00,4,nginx
1675658039,0,365295,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658039,0,365296,6.00,0.00,0.00,0.00,6.00,7,nginx
1675658039,0,365297,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658039,0,365298,1.00,0.00,0.00,0.00,1.00,3,nginx
1675658040,0,365291,6.00,0.00,0.00,0.00,6.00,2,nginx
1675658040,0,365292,4.00,0.00,0.00,0.00,4.00,3,nginx
1675658040,0,365293,4.00,1.00,0.00,0.00,5.00,1,nginx
1675658040,0,365294,0.00,1.00,0.00,0.00,1.00,4,nginx
1675658040,0,365295,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658040,0,365297,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658040,0,365298,5.00,0.00,0.00,0.00,5.00,2,nginx
1675658041,0,365291,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658041,0,365292,1.00,1.00,0.00,0.00,2.00,3,nginx
1675658041,0,365293,5.00,1.00,0.00,0.00,6.00,1,nginx
1675658041,0,365294,6.00,0.00,0.00,0.00,6.00,5,nginx
1675658041,0,365295,2.00,1.00,0.00,0.00,3.00,3,nginx
1675658041,0,365296,6.00,1.00,0.00,0.00,7.00,7,nginx
1675658041,0,365298,6.00,1.00,0.00,0.00,7.00,2,nginx
1675658042,0,365292,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658042,0,365293,5.00,0.00,0.00,0.00,5.00,1,nginx
1675658042,0,365294,4.00,2.00,0.00,0.00,6.00,5,nginx
1675658042,0,365295,3.00,0.00,0.00,0.00,3.00,6,nginx
1675658042,0,365296,6.00,0.00,0.00,0.00,6.00,7,nginx
1675658042,0,365297,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658042,0,365298,1.00,0.00,0.00,0.00,1.00,2,nginx
1675658043,0,365291,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658043,0,365292,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658043,0,365293,0.00,1.00,0.00,0.00,1.00,1,nginx
1675658043,0,365294,2.00,1.00,0.00,0.00,3.00,5,nginx
1675658043,0,365295,6.00,1.00,0.00,0.00,7.00,5,nginx
1675658043,0,365297,5.00,1.00,0.00,0.00,6.00,3,nginx
1675658043,0,365298,5.00,0.00,0.00,0.00,5.00,2,nginx
1675658044,0,365291,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658044,0,365292,1.00,0.00,0.00,0.00,1.00,6,nginx
1675658044,0,365293,6.00,1.00,0.00,0.00,7.00,1,nginx
1675658044,0,365294,2.00,0.00,0.00,0.00,2.00,0,nginx
1675658044,0,365295,4.00,1.00,0.00,0.00,5.00,5,nginx
1675658044,0,365296,5.00,1.00,0.00,0.00,6.00,7,nginx
1675658044,0,365297,1.00,0.00,0.00,0.00,1.00,3,nginx
1675658044,0,365298,6.00,0.00,0.00,0.00,6.00,2,nginx
1675658045,0,365292,4.00,1.00,0.00,0.00,5.00,6,nginx
1675658045,0,365293,5.00,0.00,0.00,0.00,5.00,1,nginx
1675658045,0,365294,7.00,0.00,0.00,0.00,7.00,0,nginx
1675658045,0,365296,6.00,1.00,0.00,0.00,7.00,7,nginx
1675658045,0,365297,5.00,1.00,0.00,0.00,6.00,3,nginx
1675658045,0,365298,1.00,1.00,0.00,0.00,2.00,2,nginx
1675658046,0,365291,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658046,0,365292,6.00,1.00,0.00,0.00,7.00,3,nginx
1675658046,0,365294,3.00,1.00,0.00,0.00,4.00,3,nginx
1675658046,0,365295,5.00,1.00,0.00,0.00,6.00,4,nginx
1675658046,0,365296,1.00,0.00,0.00,0.00,1.00,7,nginx
1675658046,0,365297,5.00,0.00,0.00,0.00,5.00,7,nginx
1675658046,0,365298,5.00,0.00,0.00,0.00,5.00,7,nginx
1675658047,0,365291,6.00,1.00,0.00,0.00,7.00,6,nginx
1675658047,0,365293,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658047,0,365294,1.00,1.00,0.00,0.00,2.00,5,nginx
1675658047,0,365295,6.00,0.00,0.00,0.00,6.00,4,nginx
1675658047,0,365296,4.00,1.00,0.00,0.00,5.00,7,nginx
1675658047,0,365297,2.00,0.00,0.00,0.00,2.00,7,nginx
1675658047,0,365298,5.00,1.00,0.00,0.00,6.00,3,nginx
1675658048,0,365291,1.00,0.00,0.00,0.00,1.00,6,nginx
1675658048,0,365292,5.00,0.00,0.00,0.00,5.00,3,nginx
1675658048,0,365293,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658048,0,365294,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658048,0,365295,2.00,0.00,0.00,0.00,2.00,4,nginx
1675658048,0,365296,6.00,0.00,0.00,0.00,6.00,7,nginx
1675658048,0,365297,3.00,2.00,0.00,0.00,5.00,7,nginx
1675658048,0,365298,3.00,1.00,0.00,0.00,4.00,3,nginx
1675658049,0,365291,4.00,1.00,0.00,0.00,5.00,6,nginx
1675658049,0,365292,5.00,2.00,0.00,0.00,7.00,2,nginx
1675658049,0,365293,1.00,1.00,0.00,0.00,2.00,1,nginx
1675658049,0,365294,6.00,1.00,0.00,0.00,7.00,6,nginx
1675658049,0,365295,5.00,0.00,0.00,0.00,5.00,4,nginx
1675658049,0,365296,3.00,0.00,0.00,0.00,3.00,7,nginx
1675658049,0,365297,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658049,0,365298,2.00,0.00,0.00,0.00,2.00,3,nginx
1675658050,0,365291,6.00,0.00,0.00,0.00,6.00,6,nginx
1675658050,0,365292,1.00,0.00,0.00,0.00,1.00,2,nginx
1675658050,0,365293,5.00,0.00,0.00,0.00,5.00,7,nginx
1675658050,0,365295,6.00,0.00,0.00,0.00,6.00,4,nginx
1675658050,0,365296,3.00,0.00,0.00,0.00,3.00,1,nginx
1675658050,0,365297,5.00,1.00,0.00,0.00,6.00,1,nginx
1675658050,0,365298,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658051,0,365291,2.00,0.00,0.00,0.00,2.00,6,nginx
1675658051,0,365292,5.00,0.00,0.00,0.00,5.00,3,nginx
1675658051,0,365293,6.00,0.00,0.00,0.00,6.00,7,nginx
1675658051,0,365294,6.00,0.00,0.00,0.00,6.00,5,nginx
1675658051,0,365296,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658051,0,365298,4.00,1.00,0.00,0.00,5.00,3,nginx
1675658052,0,365291,4.00,0.00,0.00,0.00,4.00,2,nginx
1675658052,0,365292,5.00,1.00,0.00,0.00,6.00,3,nginx
1675658052,0,365294,6.00,0.00,0.00,0.00,6.00,4,nginx
1675658052,0,365295,6.00,0.00,0.00,0.00,6.00,4,nginx
1675658052,0,365296,4.00,1.00,0.00,0.00,5.00,1,nginx
1675658052,0,365297,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658052,0,365298,1.00,0.00,0.00,1.00,1.00,3,nginx
1675658053,0,365291,7.00,1.00,0.00,0.00,8.00,2,nginx
1675658053,0,365292,2.00,0.00,0.00,0.00,2.00,3,nginx
1675658053,0,365293,5.00,1.00,0.00,0.00,6.00,7,nginx
1675658053,0,365295,6.00,0.00,0.00,0.00,6.00,4,nginx
1675658053,0,365296,2.00,0.00,0.00,0.00,2.00,1,nginx
1675658053,0,365297,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658053,0,365298,6.00,1.00,0.00,0.00,7.00,3,nginx
1675658054,0,365291,3.00,0.00,0.00,0.00,3.00,2,nginx
1675658054,0,365292,4.00,0.00,0.00,0.00,4.00,3,nginx
1675658054,0,365293,6.00,0.00,0.00,0.00,6.00,7,nginx
1675658054,0,365294,5.00,1.00,0.00,0.00,6.00,4,nginx
1675658054,0,365295,1.00,0.00,0.00,0.00,1.00,4,nginx
1675658054,0,365296,5.00,0.00,0.00,0.00,5.00,1,nginx
1675658054,0,365298,6.00,1.00,0.00,0.00,7.00,3,nginx
1675658055,0,365291,3.00,1.00,0.00,0.00,4.00,2,nginx
1675658055,0,365292,6.00,1.00,0.00,0.00,7.00,5,nginx
1675658055,0,365293,1.00,0.00,0.00,0.00,1.00,7,nginx
1675658055,0,365294,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658055,0,365295,5.00,0.00,0.00,0.00,5.00,4,nginx
1675658055,0,365296,5.00,1.00,0.00,0.00,6.00,1,nginx
1675658055,0,365297,5.00,1.00,0.00,0.00,6.00,3,nginx
1675658055,0,365298,1.00,0.00,0.00,0.00,1.00,3,nginx
1675658056,0,365291,5.00,1.00,0.00,0.00,6.00,2,nginx
1675658056,0,365292,1.00,0.00,0.00,0.00,1.00,5,nginx
1675658056,0,365293,4.00,1.00,0.00,0.00,5.00,7,nginx
1675658056,0,365294,1.00,1.00,0.00,0.00,2.00,6,nginx
1675658056,0,365295,6.00,2.00,0.00,0.00,8.00,4,nginx
1675658056,0,365296,1.00,0.00,0.00,0.00,1.00,1,nginx
1675658056,0,365297,5.00,1.00,0.00,0.00,6.00,3,nginx
1675658056,0,365298,4.00,1.00,0.00,0.00,5.00,5,nginx
1675658057,0,365291,5.00,0.00,0.00,0.00,5.00,2,nginx
1675658057,0,365292,4.00,1.00,0.00,0.00,5.00,6,nginx
1675658057,0,365293,7.00,0.00,0.00,0.00,7.00,7,nginx
1675658057,0,365294,4.00,1.00,0.00,0.00,5.00,2,nginx
1675658057,0,365296,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658057,0,365297,1.00,0.00,0.00,0.00,1.00,3,nginx
1675658057,0,365298,4.00,1.00,0.00,0.00,5.00,5,nginx
1675658058,0,365291,2.00,0.00,0.00,0.00,2.00,2,nginx
1675658058,0,365292,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658058,0,365293,1.00,0.00,0.00,0.00,1.00,7,nginx
1675658058,0,365294,6.00,0.00,0.00,0.00,6.00,2,nginx
1675658058,0,365295,5.00,0.00,0.00,0.00,5.00,1,nginx
1675658058,0,365296,6.00,0.00,0.00,0.00,6.00,1,nginx
1675658058,0,365297,4.00,2.00,0.00,0.00,6.00,5,nginx
1675658058,0,365298,1.00,0.00,0.00,0.00,1.00,5,nginx
1675658059,0,365291,5.00,1.00,0.00,0.00,6.00,2,nginx
1675658059,0,365292,3.00,1.00,0.00,0.00,4.00,6,nginx
1675658059,0,365293,5.00,1.00,0.00,0.00,6.00,7,nginx
1675658059,0,365294,2.00,0.00,0.00,0.00,2.00,2,nginx
1675658059,0,365295,6.00,0.00,0.00,0.00,6.00,3,nginx
1675658059,0,365297,6.00,0.00,0.00,0.00,6.00,5,nginx
1675658059,0,365298,5.00,0.00,0.00,0.00,5.00,5,nginx
1675658060,0,365291,6.00,0.00,0.00,0.00,6.00,2,nginx
1675658060,0,365292,2.00,0.00,0.00,0.00,2.00,6,nginx
1675658060,0,365293,6.00,0.00,0.00,0.00,6.00,7,nginx
1675658060,0,365294,4.00,1.00,0.00,0.00,5.00,0,nginx
1675658060,0,365295,3.00,0.00,0.00,0.00,3.00,3,nginx
1675658060,0,365296,5.00,1.00,0.00,0.00,6.00,1,nginx
1675658060,0,365297,1.00,0.00,0.00,0.00,1.00,5,nginx
1675658060,0,365298,6.00,0.00,0.00,0.00,6.00,4,nginx
1675658061,0,365291,1.00,0.00,0.00,0.00,1.00,2,nginx
1675658061,0,365292,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658061,0,365293,5.00,0.00,0.00,0.00,5.00,7,nginx
1675658061,0,365294,5.00,1.00,0.00,0.00,6.00,0,nginx
1675658061,0,365295,4.00,1.00,0.00,0.00,5.00,0,nginx
1675658061,0,365296,6.00,1.00,0.00,0.00,7.00,2,nginx
1675658061,0,365297,4.00,1.00,0.00,0.00,5.00,5,nginx
1675658061,0,365298,2.00,0.00,0.00,0.00,2.00,4,nginx
1675658062,0,365291,5.00,0.00,0.00,0.00,5.00,2,nginx
1675658062,0,365292,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658062,0,365293,1.00,0.00,0.00,0.00,1.00,7,nginx
1675658062,0,365294,2.00,0.00,0.00,0.00,2.00,2,nginx
1675658062,0,365295,5.00,1.00,0.00,0.00,6.00,0,nginx
1675658062,0,365297,6.00,0.00,0.00,0.00,6.00,4,nginx
1675658062,0,365298,4.00,0.00,0.00,0.00,4.00,4,nginx
1675658063,0,365291,6.00,1.00,0.00,0.00,7.00,2,nginx
1675658063,0,365293,6.00,0.00,0.00,0.00,6.00,7,nginx
1675658063,0,365294,3.00,1.00,0.00,0.00,4.00,5,nginx
1675658063,0,365295,4.00,0.00,0.00,0.00,4.00,0,nginx
1675658063,0,365296,5.00,0.00,0.00,0.00,5.00,1,nginx
1675658063,0,365297,2.00,1.00,0.00,0.00,3.00,4,nginx
1675658063,0,365298,6.00,1.00,0.00,0.00,7.00,4,nginx
1675658064,0,365291,0.00,1.00,0.00,0.00,1.00,2,nginx
1675658064,0,365292,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658064,0,365293,5.00,1.00,0.00,0.00,6.00,6,nginx
1675658064,0,365294,5.00,1.00,0.00,0.00,6.00,5,nginx
1675658064,0,365295,2.00,0.00,0.00,0.00,2.00,0,nginx
1675658064,0,365296,5.00,1.00,0.00,0.00,6.00,1,nginx
1675658064,0,365297,3.00,1.00,0.00,0.00,4.00,4,nginx
1675658064,0,365298,2.00,0.00,0.00,0.00,2.00,4,nginx
1675658065,0,365291,4.00,1.00,0.00,0.00,5.00,2,nginx
