Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,Command
1675660083,0,365292,11.00,14.00,0.00,0.00,25.00,6,nginx
1675660083,0,365294,3.00,4.00,0.00,0.00,7.00,0,nginx
1675660083,0,365297,5.00,4.00,0.00,0.00,9.00,4,nginx
1675660084,0,365292,0.00,2.00,0.00,0.00,2.00,6,nginx
1675660084,0,365294,12.00,10.00,0.00,0.00,22.00,1,nginx
1675660084,0,365296,2.00,3.00,0.00,0.00,5.00,6,nginx
1675660085,0,365291,1.00,0.00,0.00,0.00,1.00,1,nginx
1675660085,0,365293,2.00,1.00,0.00,0.00,3.00,2,nginx
1675660085,0,365294,2.00,4.00,0.00,0.00,6.00,1,nginx
1675660085,0,365295,1.00,0.00,0.00,0.00,1.00,6,nginx
1675660085,0,365296,9.00,5.00,0.00,0.00,14.00,3,nginx
1675660085,0,365298,1.00,0.00,0.00,0.00,1.00,5,nginx
1675660086,0,365291,5.00,19.00,0.00,1.00,24.00,3,nginx
1675660086,0,365293,10.00,14.00,0.00,0.00,24.00,5,nginx
1675660086,0,365295,7.00,11.00,0.00,0.00,18.00,3,nginx
1675660086,0,365296,11.00,14.00,0.00,1.00,25.00,5,nginx
1675660086,0,365297,2.00,4.00,0.00,0.00,6.00,0,nginx
1675660086,0,365298,4.00,10.00,0.00,0.00,14.00,4,nginx
1675660087,0,365291,1.00,0.00,0.00,0.00,1.00,1,nginx
1675660087,0,365293,3.00,4.00,0.00,0.00,7.00,5,nginx
1675660087,0,365295,1.00,1.00,0.00,1.00,2.00,3,nginx
1675660087,0,365296,1.00,1.00,0.00,0.00,2.00,2,nginx
1675660088,0,365291,2.00,1.00,0.00,0.00,3.00,0,nginx
1675660088,0,365293,4.00,8.00,0.00,0.00,12.00,2,nginx
1675660088,0,365295,1.00,0.00,0.00,0.00,1.00,3,nginx
1675660088,0,365298,5.00,2.00,0.00,0.00,7.00,5,nginx
1675660089,0,365291,9.00,12.00,0.00,0.00,21.00,4,nginx
1675660089,0,365292,5.00,7.00,0.00,0.00,12.00,5,nginx
1675660089,0,365293,5.00,5.00,0.00,0.00,10.00,3,nginx
1675660089,0,365294,4.00,5.00,0.00,0.00,9.00,2,nginx
1675660089,0,365295,11.00,12.00,0.00,0.00,23.00,2,nginx
1675660089,0,365296,3.00,2.00,0.00,0.00,5.00,6,nginx
1675660089,0,365297,9.00,10.00,0.00,1.00,19.00,7,nginx
1675660089,0,365298,6.00,14.00,0.00,0.00,20.00,1,nginx
1675660090,0,365292,1.00,2.00,0.00,0.00,3.00,5,nginx
1675660090,0,365295,1.00,3.00,0.00,0.00,4.00,2,nginx
1675660090,0,365297,2.00,7.00,0.00,0.00,9.00,7,nginx
1675660091,0,365292,1.00,1.00,0.00,0.00,2.00,5,nginx
1675660091,0,365293,0.00,1.00,0.00,0.00,1.00,3,nginx
1675660091,0,365295,1.00,0.00,0.00,0.00,1.00,2,nginx
1675660091,0,365297,3.00,2.00,0.00,0.00,5.00,7,nginx
1675660092,0,365291,1.00,0.00,0.00,0.00,1.00,5,nginx
1675660092,0,365292,10.00,13.00,0.00,1.00,23.00,4,nginx
1675660092,0,365293,2.00,1.00,0.00,0.00,3.00,3,nginx
1675660092,0,365294,8.00,8.00,0.00,0.00,16.00,0,nginx
1675660092,0,365296,6.00,2.00,0.00,0.00,8.00,6,nginx
1675660092,0,365297,3.00,3.00,0.00,0.00,6.00,7,nginx
1675660092,0,365298,2.00,0.00,0.00,0.00,2.00,1,nginx
1675660093,0,365291,1.00,7.00,0.00,0.00,8.00,3,nginx
1675660093,0,365292,0.00,3.00,0.00,0.00,3.00,4,nginx
1675660093,0,365293,8.00,11.00,0.00,1.00,19.00,2,nginx
1675660093,0,365294,5.00,16.00,0.00,1.00,21.00,1,nginx
1675660093,0,365296,14.00,18.00,0.00,0.00,32.00,0,nginx
1675660093,0,365298,3.00,7.00,0.00,1.00,10.00,5,nginx
1675660094,0,365291,1.00,0.00,0.00,0.00,1.00,3,nginx
1675660094,0,365293,2.00,1.00,0.00,0.00,3.00,2,nginx
1675660095,0,365291,5.00,4.00,0.00,0.00,9.00,6,nginx
1675660095,0,365292,2.00,0.00,0.00,0.00,2.00,5,nginx
1675660095,0,365293,7.00,7.00,0.00,0.00,14.00,3,nginx
1675660095,0,365294,1.00,0.00,0.00,0.00,1.00,1,nginx
1675660095,0,365295,6.00,1.00,0.00,0.00,7.00,2,nginx
1675660095,0,365296,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660095,0,365297,2.00,0.00,0.00,0.00,2.00,7,nginx
1675660095,0,365298,8.00,6.00,0.00,0.00,14.00,4,nginx
1675660096,0,365291,5.00,17.00,0.00,1.00,22.00,6,nginx
1675660096,0,365292,4.00,5.00,0.00,0.00,9.00,5,nginx
1675660096,0,365294,1.00,2.00,0.00,0.00,3.00,4,nginx
1675660096,0,365295,7.00,13.00,0.00,0.00,20.00,2,nginx
1675660096,0,365296,1.00,2.00,0.00,0.00,3.00,0,nginx
1675660096,0,365297,5.00,4.00,0.00,0.00,9.00,7,nginx
1675660096,0,365298,7.00,14.00,0.00,0.00,21.00,1,nginx
1675660097,0,365291,1.00,0.00,0.00,0.00,1.00,4,nginx
1675660097,0,365294,1.00,0.00,0.00,0.00,1.00,4,nginx
1675660097,0,365295,1.00,1.00,0.00,0.00,2.00,2,nginx
1675660097,0,365296,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660097,0,365298,0.00,1.00,0.00,0.00,1.00,1,nginx
1675660098,0,365292,7.00,8.00,0.00,0.00,15.00,4,nginx
1675660098,0,365294,3.00,1.00,0.00,0.00,4.00,2,nginx
1675660098,0,365295,7.00,7.00,0.00,0.00,14.00,2,nginx
1675660098,0,365297,10.00,6.00,0.00,0.00,16.00,1,nginx
1675660099,0,365292,7.00,14.00,0.00,0.00,21.00,4,nginx
1675660099,0,365294,15.00,15.00,0.00,0.00,30.00,2,nginx
1675660099,0,365295,1.00,4.00,0.00,0.00,5.00,2,nginx
1675660099,0,365296,1.00,5.00,0.00,0.00,6.00,3,nginx
1675660099,0,365297,5.00,16.00,0.00,0.00,21.00,7,nginx
1675660100,0,365294,1.00,2.00,0.00,0.00,3.00,2,nginx
1675660100,0,365296,4.00,3.00,0.00,0.00,7.00,3,nginx
1675660101,0,365293,6.00,7.00,0.00,0.00,13.00,5,nginx
1675660101,0,365294,0.00,1.00,0.00,0.00,1.00,2,nginx
1675660101,0,365296,9.00,15.00,0.00,0.00,24.00,3,nginx
1675660101,0,365298,3.00,1.00,0.00,0.00,4.00,1,nginx
1675660102,0,365291,5.00,10.00,0.00,0.00,15.00,3,nginx
1675660102,0,365292,1.00,0.00,0.00,0.00,1.00,4,nginx
1675660102,0,365293,7.00,16.00,0.00,0.00,23.00,4,nginx
1675660102,0,365295,2.00,1.00,0.00,0.00,3.00,2,nginx
1675660102,0,365298,9.00,20.00,0.00,0.00,29.00,6,nginx
1675660103,0,365291,4.00,5.00,0.00,0.00,9.00,5,nginx
1675660103,0,365293,0.00,1.00,0.00,0.00,1.00,4,nginx
1675660103,0,365295,1.00,1.00,0.00,0.00,2.00,2,nginx
1675660103,0,365298,5.00,7.00,0.00,0.00,12.00,4,nginx
1675660104,0,365291,6.00,8.00,0.00,0.00,14.00,4,nginx
1675660104,0,365295,4.00,4.00,0.00,0.00,8.00,2,nginx
1675660105,0,365291,3.00,2.00,0.00,0.00,5.00,4,nginx
1675660105,0,365292,3.00,4.00,0.00,0.00,7.00,5,nginx
1675660105,0,365295,11.00,15.00,0.00,0.00,26.00,2,nginx
1675660105,0,365297,9.00,13.00,0.00,0.00,22.00,7,nginx
1675660106,0,365292,9.00,8.00,0.00,0.00,17.00,2,nginx
1675660106,0,365294,3.00,3.00,0.00,0.00,6.00,6,nginx
1675660106,0,365295,0.00,1.00,0.00,0.00,1.00,2,nginx
1675660106,0,365296,1.00,3.00,0.00,0.00,4.00,0,nginx
1675660106,0,365297,6.00,11.00,0.00,0.00,17.00,7,nginx
1675660107,0,365292,4.00,4.00,0.00,0.00,8.00,2,nginx
1675660107,0,365294,0.00,2.00,0.00,0.00,2.00,7,nginx
1675660107,0,365297,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660108,0,365292,3.00,4.00,0.00,0.00,7.00,2,nginx
1675660108,0,365293,8.00,12.00,0.00,0.00,20.00,0,nginx
1675660108,0,365294,11.00,6.00,0.00,0.00,17.00,7,nginx
1675660108,0,365296,9.00,13.00,0.00,0.00,22.00,4,nginx
1675660108,0,365298,2.00,2.00,0.00,1.00,4.00,1,nginx
1675660109,0,365292,1.00,0.00,0.00,0.00,1.00,2,nginx
1675660109,0,365293,5.00,13.00,0.00,0.00,18.00,0,nginx
1675660109,0,365294,5.00,10.00,0.00,0.00,15.00,2,nginx
1675660109,0,365296,7.00,10.00,0.00,0.00,17.00,2,nginx
1675660109,0,365298,3.00,2.00,0.00,0.00,5.00,1,nginx
1675660110,0,365291,1.98,0.99,0.00,0.00,2.97,3,nginx
1675660110,0,365293,0.00,2.97,0.00,0.00,2.97,0,nginx
1675660110,0,365294,0.99,0.00,0.00,0.00,0.99,2,nginx
1675660110,0,365298,3.96,8.91,0.00,0.00,12.87,1,nginx
1675660111,0,365291,5.00,6.00,0.00,0.00,11.00,3,nginx
1675660111,0,365295,2.00,3.00,0.00,0.00,5.00,4,nginx
1675660111,0,365298,8.00,11.00,0.00,0.00,19.00,0,nginx
1675660112,0,365291,9.00,17.00,0.00,0.00,26.00,7,nginx
1675660112,0,365292,2.00,5.00,0.00,0.00,7.00,1,nginx
1675660112,0,365294,1.00,1.00,0.00,0.00,2.00,4,nginx
1675660112,0,365295,16.00,19.00,0.00,0.00,35.00,2,nginx
1675660112,0,365297,5.00,8.00,0.00,0.00,13.00,0,nginx
1675660113,0,365292,0.00,2.00,0.00,0.00,2.00,2,nginx
1675660113,0,365294,1.00,0.00,0.00,0.00,1.00,4,nginx
1675660113,0,365295,2.00,1.00,0.00,0.00,3.00,2,nginx
1675660113,0,365297,2.00,5.00,0.00,0.00,7.00,0,nginx
1675660114,0,365292,7.00,5.00,0.00,0.00,12.00,2,nginx
1675660114,0,365297,12.00,7.00,0.00,0.00,19.00,1,nginx
1675660115,0,365292,6.00,13.00,0.00,0.00,19.00,3,nginx
1675660115,0,365293,2.00,1.00,0.00,0.00,3.00,2,nginx
1675660115,0,365294,15.00,10.00,0.00,0.00,25.00,4,nginx
1675660115,0,365296,5.00,5.00,0.00,0.00,10.00,0,nginx
1675660116,0,365292,1.00,0.00,0.00,0.00,1.00,3,nginx
1675660116,0,365293,1.00,4.00,0.00,0.00,5.00,2,nginx
1675660116,0,365294,3.00,4.00,0.00,0.00,7.00,4,nginx
1675660116,0,365296,4.00,6.00,0.00,0.00,10.00,0,nginx
1675660116,0,365297,0.00,1.00,0.00,0.00,1.00,1,nginx
1675660117,0,365291,1.00,1.00,0.00,0.00,2.00,7,nginx
1675660117,0,365293,15.00,12.00,0.00,0.00,27.00,4,nginx
1675660117,0,365296,8.00,10.00,0.00,0.00,18.00,0,nginx
1675660117,0,365298,2.00,3.00,0.00,0.00,5.00,4,nginx
1675660118,0,365291,3.00,0.00,0.00,0.00,3.00,0,nginx
1675660118,0,365293,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660118,0,365298,11.00,15.00,0.00,0.00,26.00,4,nginx
1675660119,0,365291,11.00,16.00,0.00,0.00,27.00,0,nginx
1675660119,0,365295,1.00,2.00,0.00,0.00,3.00,1,nginx
1675660119,0,365298,1.00,4.00,0.00,0.00,5.00,4,nginx
1675660120,0,365291,3.00,3.00,0.00,0.00,6.00,0,nginx
1675660120,0,365293,0.00,1.00,0.00,0.00,1.00,4,nginx
1675660120,0,365295,11.00,10.00,0.00,0.00,21.00,1,nginx
1675660120,0,365296,1.00,0.00,0.00,0.00,1.00,6,nginx
1675660120,0,365297,2.00,2.00,0.00,0.00,4.00,7,nginx
1675660121,0,365292,4.00,4.00,0.00,0.00,8.00,3,nginx
1675660121,0,365294,1.00,2.00,0.00,0.00,3.00,5,nginx
1675660121,0,365295,5.00,11.00,0.00,0.00,16.00,0,nginx
1675660121,0,365296,0.00,3.00,0.00,0.00,3.00,6,nginx
1675660121,0,365297,11.00,17.00,0.00,0.00,28.00,7,nginx
1675660122,0,365292,10.00,10.00,0.00,0.00,20.00,2,nginx
1675660122,0,365294,2.00,2.00,0.00,0.00,4.00,1,nginx
1675660122,0,365297,3.00,6.00,0.00,0.00,9.00,7,nginx
1675660123,0,365292,5.00,5.00,0.00,0.00,10.00,2,nginx
1675660123,0,365294,1.00,3.00,0.00,0.00,4.00,1,nginx
1675660123,0,365296,1.00,2.00,0.00,0.00,3.00,7,nginx
1675660124,0,365293,11.00,10.00,0.00,0.00,21.00,5,nginx
1675660124,0,365294,12.00,15.00,0.00,0.00,27.00,3,nginx
1675660124,0,365296,11.00,11.00,0.00,1.00,22.00,6,nginx
1675660124,0,365298,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660125,0,365291,0.00,1.00,0.00,0.00,1.00,4,nginx
1675660125,0,365293,5.00,14.00,0.00,0.00,19.00,4,nginx
1675660125,0,365296,5.00,11.00,0.00,0.00,16.00,7,nginx
1675660125,0,365298,4.00,8.00,0.00,0.00,12.00,6,nginx
1675660126,0,365291,2.00,2.00,0.00,0.00,4.00,4,nginx
1675660126,0,365298,6.00,9.00,0.00,0.00,15.00,6,nginx
1675660127,0,365291,11.00,14.00,0.00,0.00,25.00,6,nginx
1675660127,0,365295,4.00,6.00,0.00,0.00,10.00,1,nginx
1675660127,0,365297,1.00,0.00,0.00,0.00,1.00,3,nginx
1675660127,0,365298,4.00,7.00,0.00,0.00,11.00,7,nginx
1675660128,0,365291,4.00,5.00,0.00,0.00,9.00,7,nginx
1675660128,0,365295,10.00,17.00,0.00,0.00,27.00,2,nginx
1675660128,0,365297,3.00,8.00,0.00,0.00,11.00,4,nginx
1675660129,0,365292,3.00,3.00,0.00,0.00,6.00,5,nginx
1675660129,0,365295,2.00,2.00,0.00,0.00,4.00,2,nginx
1675660129,0,365297,12.00,13.00,0.00,0.00,25.00,4,nginx
1675660130,0,365292,7.00,14.00,0.00,0.00,21.00,5,nginx
1675660130,0,365294,3.00,5.00,0.00,0.00,8.00,2,nginx
1675660130,0,365297,1.00,1.00,0.00,0.00,2.00,4,nginx
1675660131,0,365292,5.00,8.00,0.00,0.00,13.00,4,nginx
1675660131,0,365293,1.00,0.00,0.00,0.00,1.00,4,nginx
1675660131,0,365294,16.00,13.00,0.00,0.00,29.00,0,nginx
1675660131,0,365296,4.00,8.00,0.00,0.00,12.00,6,nginx
1675660132,0,365293,3.00,1.00,0.00,0.00,4.00,4,nginx
1675660132,0,365294,1.00,2.00,0.00,0.00,3.00,2,nginx
1675660132,0,365296,11.00,10.00,0.00,0.00,21.00,7,nginx
1675660133,0,365291,1.00,1.00,0.00,0.00,2.00,5,nginx
1675660133,0,365293,8.00,7.00,0.00,0.00,15.00,4,nginx
1675660133,0,365296,0.00,6.00,0.00,0.00,6.00,3,nginx
1675660133,0,365298,1.00,1.00,0.00,0.00,2.00,7,nginx
1675660134,0,365291,5.00,8.00,0.00,0.00,13.00,4,nginx
1675660134,0,365293,8.00,13.00,0.00,0.00,21.00,6,nginx
1675660134,0,365295,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660134,0,365296,1.00,0.00,0.00,0.00,1.00,3,nginx
1675660134,0,365298,12.00,21.00,0.00,0.00,33.00,6,nginx
1675660135,0,365291,10.00,14.00,0.00,0.00,24.00,5,nginx
1675660135,0,365293,1.00,0.00,0.00,0.00,1.00,6,nginx
1675660135,0,365295,2.00,5.00,0.00,0.00,7.00,2,nginx
1675660135,0,365298,1.00,2.00,0.00,0.00,3.00,0,nginx
1675660136,0,365291,1.00,2.00,0.00,0.00,3.00,0,nginx
1675660136,0,365295,4.00,8.00,0.00,0.00,12.00,6,nginx
1675660137,0,365292,5.00,4.00,0.00,0.00,9.00,0,nginx
1675660137,0,365294,2.00,1.00,0.00,0.00,3.00,3,nginx
1675660137,0,365295,7.00,10.00,0.00,1.00,17.00,7,nginx
1675660137,0,365297,12.00,11.00,0.00,0.00,23.00,2,nginx
1675660138,0,365292,10.00,19.00,0.00,0.00,29.00,0,nginx
1675660138,0,365294,7.00,10.00,0.00,0.00,17.00,6,nginx
1675660138,0,365295,1.00,0.00,0.00,0.00,1.00,7,nginx
1675660138,0,365296,1.00,1.00,0.00,0.00,2.00,3,nginx
1675660138,0,365297,4.00,9.00,0.00,0.00,13.00,2,nginx
1675660139,0,365292,1.00,1.00,0.00,0.00,2.00,0,nginx
1675660139,0,365294,6.00,10.00,0.00,0.00,16.00,6,nginx
1675660139,0,365296,1.00,2.00,0.00,0.00,3.00,3,nginx
1675660139,0,365297,1.00,0.00,0.00,0.00,1.00,2,nginx
1675660140,0,365293,3.00,3.00,0.00,0.00,6.00,1,nginx
1675660140,0,365294,1.00,4.00,0.00,0.00,5.00,6,nginx
1675660140,0,365296,9.00,14.00,0.00,0.00,23.00,2,nginx
1675660140,0,365298,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660141,0,365291,1.00,3.00,0.00,0.00,4.00,5,nginx
1675660141,0,365293,9.00,18.00,0.00,0.00,27.00,1,nginx
1675660141,0,365296,5.00,2.00,0.00,0.00,7.00,2,nginx
1675660141,0,365298,8.00,4.00,0.00,0.00,12.00,0,nginx
1675660142,0,365291,4.00,5.00,0.00,1.00,9.00,7,nginx
1675660142,0,365293,1.00,2.00,0.00,0.00,3.00,1,nginx
1675660142,0,365298,7.00,15.00,0.00,0.00,22.00,0,nginx
1675660143,0,365291,4.00,4.00,0.00,0.00,8.00,7,nginx
1675660143,0,365296,1.00,0.00,0.00,0.00,1.00,2,nginx
1675660143,0,365298,1.00,1.00,0.00,0.00,2.00,0,nginx
1675660144,0,365291,4.00,15.00,0.00,0.00,19.00,7,nginx
1675660144,0,365292,1.00,2.00,0.00,0.00,3.00,5,nginx
1675660144,0,365295,17.00,17.00,0.00,0.00,34.00,3,nginx
1675660144,0,365297,4.00,4.00,0.00,0.00,8.00,6,nginx
1675660144,0,365298,1.00,0.00,0.00,0.00,1.00,3,nginx
1675660145,0,365292,2.00,5.00,0.00,0.00,7.00,4,nginx
1675660145,0,365295,2.00,1.00,0.00,0.00,3.00,3,nginx
1675660145,0,365297,12.00,15.00,0.00,0.00,27.00,6,nginx
1675660146,0,365291,1.00,0.00,0.00,0.00,1.00,7,nginx
1675660146,0,365292,4.00,5.00,0.00,0.00,9.00,4,nginx
1675660146,0,365294,1.00,1.00,0.00,0.00,2.00,6,nginx
1675660146,0,365297,1.00,2.00,0.00,0.00,3.00,0,nginx
1675660147,0,365292,8.00,11.00,0.00,0.00,19.00,1,nginx
1675660147,0,365293,1.00,1.00,0.00,0.00,2.00,5,nginx
1675660147,0,365294,10.00,10.00,0.00,0.00,20.00,7,nginx
1675660147,0,365296,5.00,9.00,0.00,0.00,14.00,2,nginx
1675660148,0,365293,6.00,7.00,0.00,0.00,13.00,4,nginx
1675660148,0,365294,6.00,10.00,0.00,0.00,16.00,7,nginx
1675660148,0,365296,13.00,10.00,0.00,0.00,23.00,2,nginx
1675660148,0,365298,3.00,1.00,0.00,0.00,4.00,6,nginx
1675660149,0,365293,5.00,9.00,0.00,0.00,14.00,4,nginx
1675660149,0,365294,0.00,1.00,0.00,0.00,1.00,7,nginx
1675660149,0,365296,2.00,2.00,0.00,0.00,4.00,2,nginx
1675660149,0,365298,1.00,5.00,0.00,0.00,6.00,3,nginx
1675660150,0,365291,0.00,2.00,0.00,0.00,2.00,6,nginx
1675660150,0,365293,3.00,6.00,0.00,0.00,9.00,4,nginx
1675660150,0,365294,1.00,0.00,0.00,0.00,1.00,2,nginx
1675660150,0,365295,1.00,1.00,0.00,0.00,2.00,4,nginx
1675660150,0,365298,6.00,3.00,0.00,0.00,9.00,2,nginx
1675660151,0,365291,9.00,9.00,0.00,0.00,18.00,6,nginx
1675660151,0,365293,1.00,0.00,0.00,0.00,1.00,5,nginx
1675660151,0,365295,3.00,4.00,0.00,0.00,7.00,4,nginx
1675660151,0,365297,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660151,0,365298,8.00,12.00,0.00,0.00,20.00,2,nginx
1675660152,0,365291,5.00,10.00,0.00,0.00,15.00,0,nginx
1675660152,0,365295,10.00,18.00,0.00,0.00,28.00,4,nginx
1675660152,0,365297,10.00,16.00,0.00,0.00,26.00,6,nginx
1675660152,0,365298,0.00,1.00,0.00,0.00,1.00,2,nginx
1675660153,0,365291,1.00,0.00,0.00,0.00,1.00,0,nginx
1675660153,0,365295,0.00,1.00,0.00,0.00,1.00,4,nginx
1675660153,0,365297,1.00,4.00,0.00,0.00,5.00,7,nginx
1675660154,0,365292,8.00,9.00,0.00,0.00,17.00,4,nginx
1675660154,0,365294,3.00,3.00,0.00,0.00,6.00,1,nginx
1675660154,0,365295,1.00,0.00,0.00,0.00,1.00,4,nginx
1675660154,0,365297,3.00,5.00,0.00,0.00,8.00,1,nginx
1675660155,0,365292,8.00,9.00,0.00,0.00,17.00,4,nginx
1675660155,0,365293,8.00,16.00,0.00,0.00,24.00,0,nginx
1675660155,0,365294,16.00,22.00,0.00,1.00,38.00,7,nginx
1675660155,0,365296,11.00,16.00,0.00,0.00,27.00,6,nginx
1675660155,0,365298,1.00,3.00,0.00,0.00,4.00,2,nginx
1675660156,0,365293,0.00,1.00,0.00,0.00,1.00,0,nginx
1675660156,0,365294,1.00,2.00,0.00,0.00,3.00,7,nginx
1675660156,0,365296,3.00,5.00,0.00,0.00,8.00,4,nginx
1675660157,0,365293,1.00,1.00,0.00,0.00,2.00,0,nginx
1675660157,0,365296,5.00,4.00,0.00,0.00,9.00,4,nginx
1675660158,0,365291,13.00,19.00,0.00,0.00,32.00,7,nginx
1675660158,0,365293,10.00,8.00,0.00,1.00,18.00,2,nginx
1675660158,0,365295,10.00,18.00,0.00,0.00,28.00,1,nginx
1675660158,0,365296,2.00,3.00,0.00,0.00,5.00,4,nginx
1675660158,0,365297,2.00,2.00,0.00,0.00,4.00,3,nginx
1675660158,0,365298,19.00,21.00,0.00,0.00,40.00,6,nginx
1675660159,0,365291,3.00,5.00,0.00,0.00,8.00,7,nginx
1675660159,0,365293,0.00,1.00,0.00,0.00,1.00,2,nginx
1675660159,0,365295,2.00,2.00,0.00,0.00,4.00,5,nginx
1675660159,0,365298,1.00,4.00,0.00,0.00,5.00,6,nginx
1675660160,0,365291,2.00,3.00,0.00,0.00,5.00,6,nginx
1675660160,0,365295,1.00,0.00,0.00,0.00,1.00,5,nginx
1675660160,0,365298,1.00,0.00,0.00,0.00,1.00,6,nginx
1675660161,0,365291,3.00,4.00,0.00,0.00,7.00,5,nginx
1675660161,0,365292,12.00,22.00,0.00,1.00,34.00,3,nginx
1675660161,0,365294,10.00,14.00,0.00,0.00,24.00,7,nginx
1675660161,0,365295,5.00,11.00,0.00,0.00,16.00,0,nginx
1675660161,0,365296,4.00,4.00,0.00,1.00,8.00,1,nginx
1675660161,0,365297,12.00,23.00,0.00,0.00,35.00,2,nginx
1675660162,0,365292,5.00,5.00,0.00,0.00,10.00,3,nginx
1675660162,0,365294,2.00,2.00,0.00,0.00,4.00,7,nginx
1675660163,0,365292,0.00,2.00,0.00,0.00,2.00,5,nginx
1675660163,0,365294,1.00,0.00,0.00,0.00,1.00,7,nginx
1675660164,0,365291,3.00,6.00,0.00,0.00,9.00,7,nginx
1675660164,0,365293,8.00,19.00,0.00,0.00,27.00,2,nginx
1675660164,0,365294,7.00,11.00,0.00,0.00,18.00,4,nginx
1675660164,0,365295,1.00,3.00,0.00,0.00,4.00,0,nginx
1675660164,0,365296,13.00,22.00,0.00,0.00,35.00,3,nginx
1675660164,0,365298,7.00,16.00,0.00,1.00,23.00,6,nginx
1675660165,0,365291,1.00,0.00,0.00,0.00,1.00,7,nginx
1675660165,0,365293,7.00,5.00,0.00,0.00,12.00,2,nginx
1675660165,0,365296,0.00,1.00,0.00,0.00,1.00,3,nginx
1675660165,0,365298,3.00,3.00,0.00,0.00,6.00,7,nginx
1675660166,0,365291,1.00,1.00,0.00,0.00,2.00,6,nginx
1675660166,0,365293,1.00,1.00,0.00,0.00,2.00,2,nginx
1675660166,0,365298,5.00,9.00,0.00,0.00,14.00,7,nginx
